account_id,customer_id,product_type,open_date,status
1403,1054,Loan,2018-10-14,Dormant
1404,1055,Mortgage,2018-11-18,Open
1405,1056,Mortgage,2018-10-11,Open
1406,1057,Chequing,2018-04-06,Open
1407,1057,Mortgage,2018-06-20,Open
1408,1058,Mortgage,2017-10-25,Closed
1409,1059,CreditCard,2018-10-30,Open
1410,1059,CreditCard,2018-07-31,Open
1411,1060,Mortgage,2018-06-05,Open
1412,1061,Loan,2018-08-08,Dormant
1413,1062,Mortgage,2018-03-06,Open
1414,1063,CreditCard,2018-11-26,Open
1415,1064,Loan,2018-08-29,Closed
1416,1065,Chequing,2018-05-10,Closed
1417,1065,Chequing,2018-08-23,Closed
1418,1066,CreditCard,2018-12-07,Open
1419,1066,Chequing,2018-09-24,Closed
1420,1067,CreditCard,2018-12-06,Closed
1421,1068,Mortgage,2018-06-05,Open
1422,1069,Loan,2018-02-27,Dormant
1423,1070,Mortgage,2018-04-20,Dormant
1424,1071,Savings,2018-03-12,Open
1425,1071,Loan,2018-03-11,Dormant
1426,1072,Mortgage,2018-02-05,Open
1427,1073,Loan,2018-12-15,Open
1428,1073,CreditCard,2018-10-09,Open
1429,1074,Loan,2018-01-21,Open
1430,1075,Savings,2017-11-25,Open
1431,1076,Loan,2018-08-25,Open
1432,1077,Mortgage,2018-07-29,Closed
1433,1078,Chequing,2018-11-16,Open
1434,1079,Savings,2018-02-13,Open
1435,1080,Chequing,2018-03-18,Dormant
1436,1080,CreditCard,2018-02-21,Open
1437,1081,Mortgage,2018-10-12,Open
1438,1082,Loan,2018-07-25,Open
1439,1082,CreditCard,2018-08-29,Open
1440,1083,Mortgage,2018-04-05,Open
1441,1084,Savings,2018-04-04,Open
1442,1084,Loan,2018-01-11,Open
1443,1085,Savings,2018-04-28,Open
1444,1086,CreditCard,2018-08-28,Open
1445,1086,Savings,2018-10-12,Open
1446,1086,Savings,2018-12-18,Closed
1447,1087,CreditCard,2018-04-20,Open
1448,1087,Chequing,2018-03-18,Open
1449,1087,Chequing,2018-07-19,Dormant
1450,1088,Mortgage,2017-12-31,Open
1451,1089,Mortgage,2019-02-21,Open
1452,1090,Loan,2018-06-10,Open
1453,1091,Mortgage,2019-06-06,Open
1454,1091,Loan,2019-05-24,Closed
1455,1092,CreditCard,2018-01-23,Dormant
1456,1093,Savings,2018-11-02,Closed
1457,1094,CreditCard,2018-05-16,Dormant
1458,1095,Savings,2018-01-08,Closed
1459,1096,Savings,2018-01-02,Open
1460,1096,Mortgage,2017-12-16,Dormant
1461,1097,Loan,2018-08-13,Closed
1462,1098,Chequing,2019-08-25,Closed
1463,1098,CreditCard,2019-06-16,Dormant
1464,1099,Savings,2019-01-07,Dormant
1465,1100,Chequing,2017-09-21,Closed
1466,1100,Loan,2018-01-03,Open
1467,1101,Chequing,2018-01-30,Open
1468,1101,Savings,2018-03-02,Dormant
1469,1102,Mortgage,2017-11-14,Open
1470,1102,CreditCard,2017-10-12,Open
1471,1103,Mortgage,2018-03-28,Open
1472,1104,Savings,2018-04-08,Closed
1473,1105,CreditCard,2017-12-18,Open
1474,1105,CreditCard,2018-02-28,Dormant
1475,1106,Mortgage,2019-06-18,Open
1476,1107,CreditCard,2017-11-02,Open
1477,1108,Loan,2019-01-14,Dormant
1478,1108,Savings,2018-12-10,Dormant
1479,1109,CreditCard,2017-10-03,Open
1480,1110,Loan,2019-08-23,Open
1481,1111,Loan,2018-06-12,Open
1482,1112,Mortgage,2018-02-22,Open
1483,1112,Mortgage,2017-10-16,Open
1484,1113,Chequing,2017-12-04,Open
1485,1114,Savings,2018-07-13,Closed
1486,1115,Loan,2018-05-29,Dormant
1487,1116,Savings,2019-05-28,Open
1488,1117,Savings,2019-11-30,Dormant
1489,1118,Chequing,2018-04-24,Open
1490,1118,Loan,2018-05-11,Dormant
1491,1119,Savings,2017-11-30,Closed
1492,1120,Mortgage,2018-05-13,Open
1493,1121,Loan,2018-07-28,Open
1494,1122,CreditCard,2018-01-28,Closed
1495,1122,Mortgage,2017-09-29,Open
1496,1123,Loan,2018-01-04,Open
1497,1123,Savings,2018-01-12,Open
1498,1124,Savings,2018-08-16,Open
1499,1125,Loan,2018-07-12,Open
1500,1126,Loan,2018-01-21,Open
1501,1127,CreditCard,2017-12-07,Open
1502,1128,CreditCard,2018-01-31,Closed
1503,1129,Mortgage,2019-01-20,Open
1504,1130,CreditCard,2018-07-27,Open
1505,1131,Loan,2018-01-25,Open
1506,1132,CreditCard,2018-11-11,Closed
1507,1133,Savings,2017-12-27,Closed
1508,1134,Mortgage,2017-11-14,Closed
1509,1135,Savings,2018-06-13,Open
1510,1135,CreditCard,2018-05-21,Open
1511,1136,Mortgage,2018-12-22,Dormant
1512,1136,Loan,2019-01-20,Open
1513,1137,Loan,2018-07-31,Closed
1514,1138,CreditCard,2018-04-24,Dormant
1515,1139,Savings,2020-12-20,Open
1516,1140,CreditCard,2018-12-05,Dormant
1517,1140,Mortgage,2018-12-21,Closed
1518,1141,Loan,2018-03-02,Open
1519,1142,Chequing,2019-01-01,Open
1520,1142,CreditCard,2018-09-04,Open
1521,1143,CreditCard,2018-07-05,Open
1522,1144,CreditCard,2018-05-25,Open
1523,1145,Mortgage,2018-07-17,Dormant
1524,1146,CreditCard,2018-10-30,Dormant
1525,1147,CreditCard,2018-02-17,Closed
1526,1147,Mortgage,2018-04-01,Dormant
1527,1148,Loan,2018-01-21,Open
1528,1149,Savings,2017-12-15,Open
1529,1150,Savings,2018-06-19,Open
1530,1151,CreditCard,2017-12-23,Open
1531,1152,Savings,2017-12-11,Open
1532,1153,Loan,2018-07-08,Open
1533,1153,Chequing,2018-04-06,Open
1534,1154,Loan,2018-01-02,Closed
1535,1155,Chequing,2018-03-20,Open
1536,1156,Loan,2018-09-04,Closed
1537,1156,Chequing,2018-09-03,Open
1538,1157,CreditCard,2018-03-05,Closed
1539,1158,Savings,2017-12-01,Open
1540,1159,Loan,2019-01-09,Open
1541,1160,Savings,2018-05-20,Open
1542,1161,CreditCard,2018-10-11,Dormant
1543,1162,Savings,2018-09-28,Open
1544,1163,Mortgage,2018-12-03,Open
1545,1163,Chequing,2019-01-31,Open
1546,1164,CreditCard,2019-01-06,Open
1547,1165,Loan,2018-11-07,Dormant
1548,1166,Mortgage,2018-03-07,Open
1549,1167,Mortgage,2018-10-29,Dormant
1550,1168,Savings,2019-01-26,Closed
1551,1169,Savings,2018-08-23,Closed
1552,1170,Mortgage,2018-02-11,Dormant
1553,1171,Mortgage,2018-10-23,Dormant
1554,1172,Mortgage,2018-08-06,Closed
1555,1173,CreditCard,2018-09-07,Open
1556,1174,Loan,2018-02-10,Closed
1557,1175,Savings,2018-03-17,Open
1558,1175,Loan,2018-03-08,Open
1559,1176,CreditCard,2018-11-25,Dormant
1560,1177,CreditCard,2017-12-02,Open
1561,1178,CreditCard,2018-05-28,Open
1562,1179,Chequing,2018-01-28,Closed
1563,1179,Savings,2018-03-21,Open
1564,1180,CreditCard,2019-09-20,Dormant
1565,1180,Mortgage,2019-07-16,Open
1566,1181,Loan,2018-02-05,Dormant
1567,1181,CreditCard,2018-04-20,Open
1568,1182,Loan,2018-06-06,Open
1569,1183,Mortgage,2018-09-11,Open
1570,1183,Chequing,2018-07-16,Closed
1571,1184,CreditCard,2018-08-10,Open
1572,1185,Loan,2018-02-02,Closed
1573,1186,Loan,2018-10-19,Dormant
1574,1186,Savings,2018-08-14,Open
1575,1187,Loan,2017-12-18,Dormant
1576,1188,Savings,2018-04-19,Open
1577,1189,Chequing,2018-05-23,Dormant
1578,1190,Savings,2018-01-08,Closed
1579,1191,Mortgage,2018-05-07,Open
1580,1192,CreditCard,2018-03-09,Closed
1581,1192,CreditCard,2017-11-10,Dormant
1582,1193,Savings,2018-03-24,Open
1583,1194,Savings,2018-05-23,Open
1584,1195,CreditCard,2018-10-05,Open
1585,1196,Loan,2019-02-27,Closed
1586,1196,Loan,2019-02-11,Open
1587,1197,Mortgage,2018-03-26,Dormant
1588,1198,Savings,2018-06-28,Open
1589,1199,Chequing,2018-09-08,Open
1590,1200,Chequing,2018-07-27,Closed
1591,1201,Chequing,2017-12-16,Open
1592,1201,Chequing,2018-01-18,Open
1593,1202,CreditCard,2019-02-12,Open
1594,1203,Loan,2018-10-30,Open
1595,1203,Savings,2018-06-27,Open
1596,1204,Savings,2018-10-22,Open
1597,1205,Loan,2018-07-07,Open
1598,1206,CreditCard,2018-02-25,Dormant
1599,1207,CreditCard,2018-08-04,Dormant
1600,1207,CreditCard,2018-07-01,Dormant
1601,1208,Chequing,2018-01-31,Open
1602,1209,Chequing,2018-01-31,Open
1603,1209,Chequing,2017-09-18,Open
1604,1210,Loan,2018-05-03,Open
1605,1211,Mortgage,2018-05-27,Dormant
1606,1212,Savings,2019-04-24,Open
1607,1212,CreditCard,2019-01-25,Dormant
1608,1213,Chequing,2018-05-08,Open
1609,1214,Savings,2018-02-27,Dormant
1610,1215,Loan,2018-02-22,Open
1611,1216,Chequing,2018-01-04,Open
1612,1217,Loan,2018-01-28,Open
1613,1218,Mortgage,2019-04-12,Open
1614,1219,Loan,2017-12-09,Dormant
1615,1220,CreditCard,2018-01-18,Open
1616,1221,Savings,2019-02-02,Open
1617,1222,Mortgage,2018-01-16,Closed
1618,1223,Chequing,2018-06-13,Open
1619,1223,Loan,2018-01-02,Open
1620,1224,Savings,2017-10-24,Open
1621,1224,Chequing,2017-11-01,Open
1622,1225,Chequing,2019-02-11,Open
1623,1225,Loan,2018-11-25,Open
1624,1226,Chequing,2019-03-23,Open
1625,1227,CreditCard,2018-03-26,Closed
1626,1228,Chequing,2018-11-16,Dormant
1627,1229,Savings,2018-04-02,Open
1628,1230,Chequing,2019-03-05,Closed
1629,1231,Loan,2018-01-19,Closed
1630,1232,Savings,2020-05-19,Open
1631,1233,Chequing,2019-03-08,Open
1632,1233,Savings,2019-03-04,Dormant
1633,1234,Chequing,2017-11-22,Closed
1634,1235,CreditCard,2018-06-08,Open
1635,1236,Chequing,2018-03-20,Open
1636,1237,Savings,2018-04-02,Closed
1637,1238,Chequing,2018-08-24,Open
1638,1239,Loan,2018-04-22,Open
1639,1240,CreditCard,2018-12-19,Closed
1640,1240,CreditCard,2018-11-02,Dormant
1641,1241,Savings,2018-05-03,Open
1642,1242,Loan,2018-09-06,Open
1643,1243,Savings,2018-11-29,Open
1644,1244,Chequing,2018-11-15,Dormant
1645,1245,Loan,2018-06-16,Closed
1646,1245,CreditCard,2018-06-10,Closed
1647,1246,Loan,2017-11-22,Open
1648,1247,Mortgage,2018-05-05,Open
1649,1247,Mortgage,2018-06-07,Open
1650,1248,CreditCard,2018-05-11,Dormant
1651,1248,CreditCard,2018-07-04,Closed
1652,1249,Mortgage,2019-04-06,Open
1653,1250,Chequing,2018-03-02,Closed
1654,1251,Savings,2018-12-11,Dormant
1655,1251,CreditCard,2019-02-18,Open
1656,1252,Mortgage,2018-09-27,Open
1657,1252,Loan,2019-02-08,Open
1658,1253,Mortgage,2018-08-12,Dormant
1659,1254,Savings,2018-03-25,Open
1660,1255,Mortgage,2018-06-15,Open
1661,1255,Mortgage,2018-08-11,Open
1662,1256,CreditCard,2018-09-11,Open
1663,1256,Mortgage,2018-12-18,Dormant
1664,1257,Savings,2018-04-17,Closed
1665,1258,Loan,2018-05-11,Closed
1666,1259,Savings,2018-09-16,Closed
1667,1259,CreditCard,2018-12-03,Open
1668,1260,Loan,2018-08-11,Open
1669,1261,Chequing,2018-02-15,Open
1670,1261,Mortgage,2018-03-08,Open
1671,1262,Chequing,2019-06-05,Open
1672,1262,Savings,2019-05-24,Open
1673,1263,Savings,2018-03-01,Open
1674,1264,Loan,2018-04-21,Open
1675,1265,Chequing,2018-05-19,Open
1676,1266,Mortgage,2018-08-10,Dormant
1677,1267,Loan,2019-03-21,Closed
1678,1268,Mortgage,2018-08-26,Closed
1679,1269,CreditCard,2018-04-29,Open
1680,1270,CreditCard,2018-04-26,Open
1681,1271,Mortgage,2018-11-12,Open
1682,1271,Chequing,2018-12-28,Open
1683,1272,Loan,2018-11-25,Open
1684,1272,Loan,2018-10-11,Open
1685,1272,CreditCard,2018-07-15,Closed
1686,1273,Loan,2018-07-31,Open
1687,1274,Chequing,2018-08-11,Closed
1688,1275,CreditCard,2018-10-13,Closed
1689,1276,Chequing,2018-02-15,Open
1690,1277,CreditCard,2018-08-29,Open
1691,1278,Savings,2019-04-13,Closed
1692,1279,Chequing,2019-03-11,Open
1693,1280,Savings,2018-05-25,Closed
1694,1280,Loan,2018-06-29,Open
1695,1281,Savings,2018-09-19,Closed
1696,1282,Savings,2018-03-28,Closed
1697,1283,Savings,2018-06-07,Closed
1698,1283,Mortgage,2018-02-19,Dormant
1699,1284,Chequing,2018-07-11,Closed
1700,1285,CreditCard,2018-07-07,Dormant
1701,1285,Loan,2018-06-04,Open
1702,1286,Savings,2017-12-19,Open
1703,1287,Mortgage,2018-08-01,Dormant
1704,1288,Mortgage,2019-01-28,Open
1705,1289,Savings,2018-01-03,Closed
1706,1290,Mortgage,2018-10-18,Dormant
1707,1291,CreditCard,2018-09-13,Open
1708,1292,Mortgage,2017-09-11,Open
1709,1293,CreditCard,2018-02-02,Dormant
1710,1294,Loan,2018-04-27,Open
1711,1294,Mortgage,2018-06-26,Open
1712,1295,Mortgage,2018-04-29,Closed
1713,1295,Savings,2018-04-17,Dormant
1714,1296,Mortgage,2018-10-17,Open
1715,1297,CreditCard,2018-03-25,Dormant
1716,1298,Loan,2018-06-09,Dormant
1717,1299,Chequing,2017-12-28,Open
1718,1300,CreditCard,2018-06-07,Closed
1719,1301,Chequing,2018-02-10,Closed
1720,1302,Savings,2018-05-22,Open
1721,1303,Chequing,2018-02-22,Open
1722,1303,Savings,2018-01-08,Open
1723,1303,CreditCard,2018-04-13,Open
1724,1304,CreditCard,2018-02-05,Closed
1725,1305,Mortgage,2019-01-10,Closed
1726,1305,Mortgage,2019-02-11,Closed
1727,1306,Savings,2018-09-13,Open
1728,1306,Chequing,2018-06-04,Dormant
1729,1307,CreditCard,2018-02-10,Open
1730,1308,Savings,2019-01-22,Open
1731,1309,CreditCard,2019-02-26,Closed
1732,1309,Savings,2018-12-28,Open
1733,1310,CreditCard,2018-09-08,Open
1734,1311,Chequing,2018-05-02,Closed
1735,1312,Loan,2017-11-25,Closed
1736,1313,Savings,2018-10-22,Open
1737,1314,CreditCard,2018-06-21,Dormant
1738,1315,Savings,2018-05-11,Dormant
1739,1315,Mortgage,2018-06-24,Open
1740,1316,Mortgage,2018-06-07,Open
1741,1317,Chequing,2018-03-03,Closed
1742,1318,Loan,2018-11-10,Open
1743,1319,Chequing,2018-07-04,Open
1744,1319,CreditCard,2018-08-06,Dormant
1745,1320,Loan,2017-11-29,Open
1746,1321,Savings,2018-06-28,Closed
1747,1322,Chequing,2018-10-23,Dormant
1748,1322,Chequing,2018-12-22,Open
1749,1323,Mortgage,2018-07-18,Open
1750,1323,CreditCard,2018-04-21,Closed
1751,1324,Mortgage,2018-07-23,Open
1752,1325,CreditCard,2018-05-24,Closed
1753,1325,Savings,2018-03-20,Open
1754,1326,Chequing,2018-02-28,Dormant
1755,1326,Loan,2017-12-02,Closed
1756,1326,Mortgage,2018-03-02,Closed
1757,1327,Chequing,2018-02-18,Open
1758,1327,Loan,2018-02-19,Open
1759,1328,Loan,2018-02-12,Open
1760,1328,Savings,2018-02-28,Open
1761,1329,Chequing,2019-02-17,Dormant
1762,1330,Mortgage,2018-09-01,Open
1763,1331,Mortgage,2017-12-27,Dormant
1764,1331,CreditCard,2018-04-26,Open
1765,1332,Loan,2018-10-27,Closed
1766,1333,Loan,2018-05-25,Open
1767,1334,Savings,2018-06-01,Dormant
1768,1335,Mortgage,2018-11-25,Open
1769,1335,Loan,2018-09-15,Dormant
1770,1336,Mortgage,2018-09-29,Open
1771,1337,Mortgage,2019-02-09,Closed
1772,1338,Mortgage,2019-01-02,Open
1773,1338,Savings,2019-05-04,Open
1774,1339,CreditCard,2018-03-09,Dormant
1775,1340,CreditCard,2018-04-23,Closed
1776,1341,Chequing,2018-03-10,Open
1777,1341,Loan,2018-03-31,Dormant
1778,1341,CreditCard,2018-01-18,Open
1779,1342,Savings,2019-02-21,Open
1780,1343,CreditCard,2018-08-29,Closed
1781,1344,Chequing,2018-04-01,Open
1782,1344,Savings,2018-07-22,Open
1783,1345,Mortgage,2018-03-15,Dormant
1784,1345,Mortgage,2018-08-05,Open
1785,1346,Loan,2018-09-25,Open
1786,1346,Savings,2018-10-21,Open
1787,1347,CreditCard,2018-07-27,Open
1788,1348,Chequing,2018-08-27,Open
1789,1349,Chequing,2018-09-16,Open
1790,1350,Mortgage,2018-09-09,Open
1791,1351,CreditCard,2018-07-09,Open
1792,1352,CreditCard,2018-04-16,Open
1793,1353,CreditCard,2019-01-02,Dormant
1794,1354,Loan,2018-02-17,Open
1795,1354,CreditCard,2018-05-13,Open
1796,1355,Mortgage,2019-01-12,Open
1797,1355,Savings,2019-04-30,Closed
1798,1356,Mortgage,2017-11-12,Open
1799,1357,Mortgage,2018-06-19,Dormant
1800,1358,Mortgage,2018-01-04,Open
1801,1358,Chequing,2018-03-11,Dormant
1802,1359,Mortgage,2018-09-25,Closed
1803,1360,Chequing,2018-03-26,Open
1804,1361,Savings,2018-11-08,Open
1805,1361,CreditCard,2018-06-01,Open
1806,1362,Mortgage,2017-12-02,Open
1807,1363,Chequing,2018-04-03,Dormant
1808,1363,Chequing,2018-04-16,Open
1809,1364,Loan,2018-10-28,Open
1810,1364,CreditCard,2018-06-11,Open
1811,1365,Chequing,2019-01-16,Open
1812,1366,Loan,2018-04-15,Open
1813,1367,Loan,2018-09-16,Closed
1814,1368,Chequing,2017-09-28,Open
1815,1368,Loan,2017-12-22,Closed
1816,1369,Mortgage,2018-06-07,Open
1817,1370,Savings,2018-03-22,Open
1818,1371,Mortgage,2018-05-16,Dormant
1819,1372,Mortgage,2018-04-28,Open
1820,1373,Chequing,2018-07-01,Open
1821,1373,Mortgage,2018-04-03,Open
1822,1374,CreditCard,2018-09-18,Dormant
1823,1375,Loan,2018-08-16,Open
1824,1375,Chequing,2018-06-12,Open
1825,1376,CreditCard,2018-01-11,Open
1826,1376,CreditCard,2018-01-03,Open
1827,1377,Mortgage,2018-04-28,Open
1828,1378,Chequing,2019-05-16,Open
1829,1379,Loan,2018-05-26,Open
1830,1380,Mortgage,2018-08-11,Open
1831,1381,Savings,2018-05-28,Open
1832,1382,CreditCard,2019-02-02,Dormant
1833,1383,Savings,2018-10-31,Open
1834,1384,Loan,2018-06-02,Closed
1835,1385,Mortgage,2018-02-12,Open
1836,1386,Loan,2018-01-13,Open
1837,1387,Mortgage,2020-06-15,Open
1838,1388,Loan,2018-10-31,Open
1839,1388,Mortgage,2018-08-25,Open
1840,1389,Loan,2018-05-19,Closed
1841,1389,Savings,2018-02-13,Open
1842,1390,Savings,2018-03-02,Closed
1843,1391,Mortgage,2018-07-13,Open
1844,1392,Savings,2018-01-31,Open
1845,1393,Mortgage,2018-09-03,Open
1846,1393,Loan,2018-08-19,Open
1847,1394,Mortgage,2018-11-19,Open
1848,1395,CreditCard,2020-10-03,Open
1849,1396,Mortgage,2018-08-12,Closed
1850,1397,Chequing,2018-01-11,Open
1851,1398,CreditCard,2018-06-15,Open
1852,1398,Chequing,2018-02-05,Open
1853,1399,Loan,2018-03-06,Dormant
1854,1400,CreditCard,2018-03-10,Dormant
1855,1401,CreditCard,2018-03-02,Open
1856,1402,Savings,2018-10-23,Open
1857,1402,Savings,2019-01-08,Open
1858,1403,Chequing,2018-07-18,Closed
1859,1404,Mortgage,2018-05-26,Open
1860,1404,Mortgage,2018-04-06,Closed
1861,1404,Mortgage,2018-04-08,Open
1862,1405,Mortgage,2018-10-22,Open
1863,1406,Savings,2019-08-19,Open
1864,1406,CreditCard,2019-07-31,Open
1865,1407,Loan,2018-08-14,Open
1866,1408,Mortgage,2019-01-10,Closed
1867,1409,Loan,2018-12-09,Open
1868,1410,Savings,2018-08-24,Dormant
1869,1410,Loan,2018-06-03,Dormant
1870,1411,Savings,2018-04-19,Open
1871,1411,Savings,2018-06-01,Open
1872,1412,Chequing,2018-02-28,Dormant
1873,1413,Chequing,2018-06-12,Open
1874,1414,Loan,2018-10-17,Open
1875,1414,Savings,2018-09-24,Open
1876,1415,Chequing,2018-03-14,Open
1877,1415,Loan,2018-08-09,Closed
1878,1416,Loan,2017-10-14,Open
1879,1417,Loan,2018-05-07,Open
1880,1418,Loan,2017-11-30,Dormant
1881,1419,Chequing,2018-03-08,Closed
1882,1419,Loan,2018-07-04,Open
1883,1420,Loan,2017-12-29,Closed
1884,1420,Mortgage,2017-11-18,Closed
1885,1421,Mortgage,2018-01-24,Closed
1886,1421,Chequing,2017-10-24,Closed
1887,1422,Chequing,2018-07-21,Dormant
1888,1422,Loan,2018-09-23,Open
1889,1423,Savings,2018-01-22,Closed
1890,1424,Mortgage,2018-01-16,Dormant
1891,1424,Chequing,2018-04-03,Closed
1892,1425,Loan,2018-07-06,Closed
1893,1426,Chequing,2018-03-12,Open
1894,1427,CreditCard,2018-07-24,Dormant
1895,1428,Loan,2018-07-06,Open
1896,1428,CreditCard,2018-11-11,Dormant
1897,1429,Savings,2018-02-21,Dormant
1898,1430,CreditCard,2018-06-17,Closed
1899,1431,Chequing,2018-03-27,Closed
1900,1432,Savings,2018-10-29,Dormant
1901,1433,Loan,2018-08-19,Open
1902,1434,Mortgage,2020-03-18,Open
1903,1434,Savings,2020-01-03,Closed
1904,1435,Mortgage,2018-09-30,Open
1905,1435,Loan,2018-10-12,Dormant
1906,1436,CreditCard,2018-09-03,Dormant
1907,1437,Chequing,2018-02-09,Open
1908,1437,Loan,2018-03-20,Closed
1909,1438,Savings,2018-05-31,Dormant
1910,1439,Chequing,2018-05-04,Open
1911,1440,CreditCard,2018-10-31,Open
1912,1441,Chequing,2018-04-08,Open
1913,1442,Chequing,2017-12-26,Dormant
1914,1442,CreditCard,2018-01-28,Open
1915,1443,Mortgage,2018-05-29,Dormant
1916,1444,Mortgage,2018-03-11,Closed
1917,1444,Savings,2018-06-08,Dormant
1918,1445,Mortgage,2018-04-21,Dormant
1919,1445,Chequing,2018-05-15,Open
1920,1446,CreditCard,2018-05-20,Closed
1921,1446,Savings,2018-04-14,Open
1922,1447,Savings,2018-01-02,Open
1923,1448,Chequing,2018-06-18,Dormant
1924,1449,CreditCard,2018-04-18,Open
1925,1450,Loan,2019-01-08,Open
1926,1451,Savings,2018-05-13,Open
1927,1451,Savings,2018-01-28,Open
1928,1452,Chequing,2018-08-23,Closed
1929,1453,CreditCard,2018-12-28,Open
1930,1454,Loan,2018-10-10,Dormant
1931,1455,Loan,2018-04-25,Closed
1932,1456,Chequing,2018-07-05,Closed
1933,1457,Loan,2018-01-07,Open
1934,1457,Savings,2018-01-28,Closed
1935,1458,Loan,2018-03-20,Dormant
1936,1459,Loan,2018-09-11,Dormant
1937,1460,Chequing,2018-10-23,Closed
1938,1461,Mortgage,2018-08-29,Open
1939,1462,Savings,2019-09-03,Closed
1940,1462,CreditCard,2019-05-05,Closed
1941,1463,Mortgage,2018-02-24,Open
1942,1464,Chequing,2018-10-20,Open
1943,1464,Savings,2018-12-06,Open
1944,1465,CreditCard,2018-06-22,Open
1945,1466,Savings,2017-10-29,Open
1946,1466,Mortgage,2018-03-31,Closed
1947,1467,CreditCard,2018-09-15,Open
1948,1468,Chequing,2018-02-09,Open
1949,1468,Chequing,2018-03-06,Dormant
1950,1469,Savings,2020-07-14,Open
1951,1470,CreditCard,2018-03-02,Closed
1952,1471,Mortgage,2018-01-20,Closed
1953,1472,Mortgage,2018-08-03,Open
1954,1473,Loan,2018-04-23,Closed
1955,1474,CreditCard,2018-04-30,Open
1956,1475,Chequing,2018-07-04,Open
1957,1476,CreditCard,2019-03-30,Open
1958,1477,Loan,2018-01-04,Open
1959,1478,Loan,2018-02-01,Closed
1960,1479,Chequing,2019-01-06,Open
1961,1480,Loan,2020-01-05,Open
1962,1480,Chequing,2019-11-08,Open
1963,1481,CreditCard,2018-09-13,Closed
1964,1481,Loan,2018-06-06,Closed
1965,1481,Savings,2018-07-11,Open
1966,1482,Mortgage,2018-10-09,Open
1967,1483,Chequing,2018-01-02,Closed
1968,1484,Mortgage,2018-11-08,Open
1969,1485,Loan,2018-01-10,Closed
1970,1486,CreditCard,2018-02-23,Dormant
1971,1486,Mortgage,2018-02-06,Open
1972,1487,CreditCard,2018-01-20,Closed
1973,1488,Mortgage,2018-04-13,Closed
1974,1489,CreditCard,2018-05-14,Open
1975,1489,Mortgage,2018-06-18,Closed
1976,1490,Loan,2018-06-26,Closed
1977,1491,Loan,2017-10-13,Dormant
1978,1492,Savings,2018-06-11,Closed
1979,1493,Savings,2019-04-16,Open
1980,1494,Savings,2019-01-09,Open
1981,1495,Chequing,2018-05-17,Open
1982,1496,Loan,2018-11-27,Open
1983,1497,Savings,2018-07-02,Closed
1984,1498,Loan,2017-11-04,Dormant
1985,1499,Chequing,2017-11-24,Open
1986,1500,CreditCard,2018-07-09,Closed
1987,1500,Savings,2018-08-05,Open
1988,1501,Savings,2018-09-16,Open
1989,1502,CreditCard,2019-04-23,Open
1990,1503,CreditCard,2018-01-15,Open
1991,1503,Mortgage,2017-12-01,Closed
1992,1504,CreditCard,2018-10-19,Open
1993,1504,Chequing,2019-01-15,Open
1994,1505,CreditCard,2017-11-03,Dormant
1995,1505,Mortgage,2017-12-17,Closed
1996,1506,Chequing,2018-09-22,Open
1997,1506,Savings,2018-07-02,Open
1998,1507,CreditCard,2018-06-08,Dormant
1999,1508,Loan,2018-06-07,Open
2000,1508,Savings,2018-09-26,Dormant
2001,1509,Savings,2019-04-23,Dormant
2002,1510,Mortgage,2018-02-17,Open
2003,1510,Loan,2018-05-09,Dormant
2004,1511,Chequing,2018-09-13,Closed
2005,1512,CreditCard,2017-12-15,Closed
2006,1512,CreditCard,2018-04-18,Closed
2007,1513,Mortgage,2018-01-05,Open
2008,1514,Savings,2018-07-26,Closed
2009,1514,CreditCard,2018-10-25,Open
2010,1515,Chequing,2017-12-09,Open
2011,1515,CreditCard,2018-02-16,Open
2012,1516,CreditCard,2018-03-15,Dormant
2013,1517,Mortgage,2018-11-06,Open
2014,1518,Mortgage,2018-07-13,Closed
2015,1518,Loan,2018-05-26,Open
2016,1519,Mortgage,2018-08-08,Open
2017,1519,CreditCard,2018-04-25,Open
2018,1520,Chequing,2018-04-03,Open
2019,1521,Loan,2019-03-31,Open
2020,1522,Loan,2017-11-25,Open
2021,1522,CreditCard,2017-12-21,Dormant
2022,1523,CreditCard,2018-07-06,Open
2023,1524,Mortgage,2019-01-21,Open
2024,1525,Savings,2018-04-20,Open
2025,1526,CreditCard,2019-03-25,Open
2026,1527,Savings,2018-05-28,Open
2027,1528,Loan,2018-01-01,Closed
2028,1528,Chequing,2018-02-16,Dormant
2029,1529,Mortgage,2018-07-25,Open
2030,1529,Savings,2018-09-18,Open
2031,1530,Loan,2018-03-30,Closed
2032,1531,CreditCard,2019-05-12,Open
2033,1531,Savings,2019-04-16,Open
2034,1532,Mortgage,2018-04-07,Open
2035,1533,Savings,2017-10-31,Open
2036,1534,Loan,2019-05-06,Dormant
2037,1535,Mortgage,2018-07-15,Open
2038,1535,Chequing,2018-04-07,Open
2039,1536,Chequing,2018-07-17,Closed
2040,1537,Chequing,2019-07-25,Open
2041,1538,Loan,2018-03-01,Open
2042,1538,Chequing,2017-12-30,Closed
2043,1539,CreditCard,2018-03-30,Open
2044,1539,Mortgage,2018-01-08,Open
2045,1540,Savings,2018-02-01,Open
2046,1541,Savings,2018-05-09,Open
2047,1541,CreditCard,2018-03-04,Open
2048,1542,Mortgage,2018-07-19,Open
2049,1542,Loan,2018-05-21,Open
